,cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report,party,Unnamed: 10
3718,1682,6677289,Lake Ray,FL,HOUSE,12,"TRI LEGACY, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925347-FL-RAY-LAKE,Not in Open States,
3719,1687,6677291,Ronald Renuart,FL,HOUSE,17,BAPTIST PRIMARY CARE,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3925367-FL-RENUART-RONALD-J-DOC,Not in Open States,
3720,1744,6677324,John Wood,FL,HOUSE,41,"JOHN G. WOOD, JR. ATTORNEY-AT-LAW",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3721,1745,6677324,John Wood,FL,HOUSE,41,"JOHN WOOD MANAGEMENT, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3722,1746,6677324,John Wood,FL,HOUSE,41,"JOHN WOOD REALTY, INC.",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3723,1747,6677324,John Wood,FL,HOUSE,41,PLATINUM BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3724,1748,6677324,John Wood,FL,HOUSE,41,RAYMOND B. VICKERS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3725,1749,6677324,John Wood,FL,HOUSE,41,TERRY MAYNARD,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3726,1750,6677324,John Wood,FL,HOUSE,41,UBS,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925533-FL-WOOD-JOHN,Not in Open States,
3727,1751,6677325,Ritch Workman,FL,HOUSE,52,KEISER UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925537-FL-WORKMAN-RITCH,Not in Open States,
3728,1752,6677325,Ritch Workman,FL,HOUSE,52,"WOPJA SERVICES, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925537-FL-WORKMAN-RITCH,Not in Open States,
3729,3039,6677492,Tom Arpke,KS,SENATE,24,"ARPKE, INC.",LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3926645-KS-ARPKE-TOM,Not in Open States,
3730,3040,6677492,Tom Arpke,KS,SENATE,24,"KLEAR, INC.",CONSERVATIVE POLICY ORGANIZATION,https://apps.publicintegrity.org/disclosure/documents/3926645-KS-ARPKE-TOM,Not in Open States,
3731,3041,6677492,Tom Arpke,KS,SENATE,24,"SPARKLING IRON, LLC",SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926645-KS-ARPKE-TOM,Not in Open States,
3732,3104,6677523,Pete Degraaf,KS,HOUSE,82,"SHEPHERD'S STAFF MINISTRIES, INC.",NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926746-KS-DEGRAAF-PETE,Not in Open States,
3733,3160,6677560,Don Hineman,KS,HOUSE,118,DON HINEMAN FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926872-KS-HINEMAN-DON,Republican,
3734,3161,6677560,Don Hineman,KS,HOUSE,118,HINEMAN FARMS L.P.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926872-KS-HINEMAN-DON,Republican,
3735,3162,6677560,Don Hineman,KS,HOUSE,118,HINEMAN RANCH LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926872-KS-HINEMAN-DON,Republican,
3736,3185,6677569,Dan Kerschen,KS,SENATE,26,3 K HOLSTEIN FARM INC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926923-KS-KERSCHEN-DAN,Republican,
3737,3186,6677569,Dan Kerschen,KS,SENATE,26,D & D FARMS PARTNERSHIP,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926923-KS-KERSCHEN-DAN,Republican,
3738,3189,6677574,Marvin Kleeb,KS,HOUSE,48,ALLIED GLOBAL SERVICES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926932-KS-KLEEB-MARVIN-G,Not in Open States,
3739,3190,6677574,Marvin Kleeb,KS,HOUSE,48,AMERICAN GOVERNMENT SOLUTIONS,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926932-KS-KLEEB-MARVIN-G,Not in Open States,
3740,3191,6677574,Marvin Kleeb,KS,HOUSE,48,HERITAGE CORPORATE SERVICES,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3926932-KS-KLEEB-MARVIN-G,Not in Open States,
3741,3192,6677574,Marvin Kleeb,KS,HOUSE,48,MERIDIAN CORPORATE SERVICES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926932-KS-KLEEB-MARVIN-G,Not in Open States,
3742,3193,6677574,Marvin Kleeb,KS,HOUSE,48,PEAK CALL CENTER SOLUTIONS,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3926932-KS-KLEEB-MARVIN-G,Not in Open States,
3743,3197,6677579,Jacob Laturner,KS,SENATE,13,LATURNER CONSULTING,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926941-KS-LATURNER-JACOB,Not in Open States,
3744,3290,6677634,Joe Seiwert,KS,HOUSE,101,SEIWERT FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927100-KS-SEIWERT-JOE,Republican,
3745,6763,6677728,Brian Chirichiello,NH,HOUSE,ROCKINGHAM 006,BHHS VERANI REALTY. RITE AIDE PHARMACY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928406-NH-CHIRICHIELLO-BRIAN-K,Not in Open States,
3746,6882,6677804,Joseph Hagan,NH,HOUSE,ROCKINGHAM 004,CONCENTRA URGENT CARE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928840-NH-HAGAN-JOSEPH-M,Not in Open States,
3747,6883,6677804,Joseph Hagan,NH,HOUSE,ROCKINGHAM 004,RIVIER UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928840-NH-HAGAN-JOSEPH-M,Not in Open States,
3748,6916,6677830,Robert Hull,NH,HOUSE,GRAFTON 009,SARGENT HILL HOLDINGS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928938-NH-HULL-ROBERT-P-BOB,Republican,
3749,6917,6677830,Robert Hull,NH,HOUSE,GRAFTON 009,SLOB CITY HOLDINGS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928938-NH-HULL-ROBERT-P-BOB,Republican,
3750,7001,6677888,Carol Mcguire,NH,HOUSE,MERRIMACK 029,CRUT1 & CRUTZ,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929166-NH-MCGUIRE-CAROL,Not in Open States,
3751,7002,6677888,Carol Mcguire,NH,HOUSE,MERRIMACK 029,MCGROEN PARTNER'S LANDLORD,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3929166-NH-MCGUIRE-CAROL,Not in Open States,
3752,7003,6677888,Carol Mcguire,NH,HOUSE,MERRIMACK 029,MURPHY'S TAPROOM,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3929166-NH-MCGUIRE-CAROL,Not in Open States,
3753,7004,6677891,Daniel Mcguire,NH,HOUSE,MERRIMACK 021,CRUT1 & CRUTZ,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929168-NH-MCGUIRE-DANIEL-DAN,Not in Open States,
3754,7005,6677891,Daniel Mcguire,NH,HOUSE,MERRIMACK 021,MCGROEN PARTNER'S LANDLORD,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3929168-NH-MCGUIRE-DANIEL-DAN,Not in Open States,
3755,7006,6677891,Daniel Mcguire,NH,HOUSE,MERRIMACK 021,MURPHY'S TAPROOM,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3929168-NH-MCGUIRE-DANIEL-DAN,Not in Open States,
3756,7025,6677908,David Murotake,NH,HOUSE,HILLSBOROUGH 032,NASHUA BOARD OF EDUCATION,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3929208-NH-MUROTAKE-DAVID-K-DAVE,Not in Open States,
3757,7026,6677908,David Murotake,NH,HOUSE,HILLSBOROUGH 032,"SEA TECHNICA, INC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929208-NH-MUROTAKE-DAVID-K-DAVE,Not in Open States,
3758,7098,6677944,Andy Sanborn,NH,SENATE,9,CAMPY LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929392-NH-SANBORN-ANDY,Republican,
3759,7099,6677944,Andy Sanborn,NH,SENATE,9,IO LIVING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929392-NH-SANBORN-ANDY,Republican,
3760,7100,6677944,Andy Sanborn,NH,SENATE,9,THE BEST ROOMY LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929392-NH-SANBORN-ANDY,Republican,
3761,7101,6677944,Andy Sanborn,NH,SENATE,9,THE DRAFT LLC,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3929392-NH-SANBORN-ANDY,Republican,
3762,7130,6677966,Peter Silva,NH,HOUSE,HILLSBOROUGH 035,SEACOST BIOMET,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3929438-NH-SILVA-PETER-PETE,Not in Open States,
3763,7131,6677966,Peter Silva,NH,HOUSE,HILLSBOROUGH 035,SILVER TOUCH,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929438-NH-SILVA-PETER-PETE,Not in Open States,
3764,7154,6677984,Franklin Jr Sterling,NH,HOUSE,CHESHIRE 014,BH&G MASSIELLO,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3929482-NH-STERLING-JR-FRANKLIN-W,Not in Open States,
3765,7189,6678004,Pamela Tucker,NH,HOUSE,ROCKINGHAM 023,ALCRESTA PHARMACEUTICALS,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3929547-NH-TUCKER-PAMELA-Z-PAM,Not in Open States,
3766,9649,6678062,Ryan Haynes,TN,HOUSE,14,E-RING INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930435-TN-HAYNES-RYAN,Not in Open States,
3767,9799,6678123,Timothy Wirgau,TN,HOUSE,75,ABBOTTS PRINT SHOP INC.,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3930734-TN-WIRGAU-TIMOTHY,Not in Open States,
3768,9800,6678123,Timothy Wirgau,TN,HOUSE,75,PREMIER GUTTER LLC,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3930734-TN-WIRGAU-TIMOTHY,Not in Open States,
3769,9801,6678123,Timothy Wirgau,TN,HOUSE,75,TNC RENTALS LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930734-TN-WIRGAU-TIMOTHY,Not in Open States,
3770,9802,6678123,Timothy Wirgau,TN,HOUSE,75,WORLDS BIGGEST FISH FRY INC.,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3930734-TN-WIRGAU-TIMOTHY,Not in Open States,
3771,9803,6678126,Rick Womick,TN,HOUSE,34,AMERICAN AIRLINES,AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3930737-TN-WOMICK-RICK,Not in Open States,
3772,1140,6678191,Fred Camillo,CT,HOUSE,151,"CAMILLO CONSULTING, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926822-CT-CAMILLO-FRED,Republican,
3773,1167,6678209,Christopher Davis,CT,HOUSE,57,GREATER WINDSOR EDUCATORS ALLIANCE,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926875-CT-DAVIS-CHRISTOPHER,Republican,
3774,1225,6678237,Tony Hwang,CT,SENATE,28,"WHITFIELD HOMES, LLC",HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3927002-CT-HWANG-TONY,Republican,
3775,1231,6678244,Robert Kane,CT,SENATE,32,RJK MOBILE COMMUNICATIONS LLC,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3927014-CT-KANE-ROBERT-J,Not in Open States,
3776,1246,6678256,Timothy Legeyt,CT,HOUSE,17,COLLINSVILLE SAVING SOCIETY,SAVINGS & LOANS,https://apps.publicintegrity.org/disclosure/documents/3927053-CT-LEGEYT-TIMOTHY-B,Not in Open States,
3777,1247,6678256,Timothy Legeyt,CT,HOUSE,17,CONNECTICUT MUTUAL HOLDING COMPANY,INVESTMENT HOLDING COMPANIES,https://apps.publicintegrity.org/disclosure/documents/3927053-CT-LEGEYT-TIMOTHY-B,Not in Open States,
3778,1272,6678271,Michael Mclachlan,CT,SENATE,24,HAT CITY REAL ESTATE LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927109-CT-MCLACHLAN-MICHAEL-A,Not in Open States,
3779,1300,6678301,Jason Perillo,CT,HOUSE,113,"EMERGENCY MEDICAL MANAGAMENT SOLUTIONS, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927168-CT-PERILLO-JASON-D,Republican,
3780,1301,6678301,Jason Perillo,CT,HOUSE,113,"PLUMB STRATEGIES, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927168-CT-PERILLO-JASON-D,Republican,
3781,1302,6678301,Jason Perillo,CT,HOUSE,113,"VALLEY EMERGENCY MEDICAL SERVICE, INC.",HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927168-CT-PERILLO-JASON-D,Republican,
3782,4859,6678572,Tim Kelly,MN,HOUSE,021A,DAKOTA STREET INVESTMENTS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927606-MN-KELLY-TIM,Not in Open States,
3783,4860,6678572,Tim Kelly,MN,HOUSE,021A,DISCOVERY FINANCIAL CENTERS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3927606-MN-KELLY-TIM,Not in Open States,
3784,4967,6678633,Peggy Scott,MN,HOUSE,035B,"CAPSTONE HOMES, INC",HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3927956-MN-SCOTT-PEGGY,Republican,
3785,7742,6679135,David Dipietro,NY,ASSEMBLY,147,AMHERST CLEANING CORP,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3929588-NY-DIPIETRO-DAVID-J,Not in Open States,
3786,7882,6679299,Michael Ranzenhofer,NY,SENATE,61,FR MANAGEMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929107-NY-RANZENHOFER-MICHAEL-H,Not in Open States,
3787,7883,6679299,Michael Ranzenhofer,NY,SENATE,61,"FRIEDMAN AND RANZENHOFER LAW FIRM, PC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929107-NY-RANZENHOFER-MICHAEL-H,Not in Open States,
3788,9938,6679717,Todd Hunter,TX,HOUSE,32,"HUNTER, BARKER & FANCHER, LLP",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930522-TX-HUNTER-TODD,Republican,
3789,7136,6680106,Steven Smith,NH,HOUSE,SULLIVAN 011,SCHOOL ADMINISTRATIVE UNIT 60,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3929450-NH-SMITH-STEVEN,Not in Open States,
3790,7137,6680106,Steven Smith,NH,HOUSE,SULLIVAN 011,TOM TOM NA,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3929450-NH-SMITH-STEVEN,Not in Open States,
3791,4453,6680163,Andrew Serafini,MD,HOUSE,002A,SERAFINI FINANCIAL SERVICES,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3926400-MD-SERAFINI-ANDREW-A,Not in Open States,
3792,4411,6680167,Wayne Norman,MD,SENATE,35,"H. WAYNE NORMAN JR, PA",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928098-MD-NORMAN-WAYNE,Not in Open States,
3793,7359,6680307,Erik Peterson,NJ,ASSEMBLY,23,"LAW OFFICES OF ERIK C. PETERSON, LLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928480-NJ-PETERSON-ERIK,Republican,
3794,3643,6680379,Conrad Appel,LA,SENATE,9,CONSTRUCTION MANAGEMENT SYSTEMS INC.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927835-LA-APPEL-CONRAD,Republican,
3795,3644,6680379,Conrad Appel,LA,SENATE,9,CONSTRUCTIONSOUTH INC.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927835-LA-APPEL-CONRAD,Republican,
3796,3645,6680379,Conrad Appel,LA,SENATE,9,PAPWORTH PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927835-LA-APPEL-CONRAD,Republican,
3797,10504,6680404,Ron Villanueva,VA,HOUSE,21,[ILLEGIBLE] CONSULTING,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3798,10505,6680404,Ron Villanueva,VA,HOUSE,21,BK LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3799,10506,6680404,Ron Villanueva,VA,HOUSE,21,"INTELLECTECHS, INC",COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3800,10507,6680404,Ron Villanueva,VA,HOUSE,21,JUST GO VISA LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3801,10508,6680404,Ron Villanueva,VA,HOUSE,21,SEK SOLUTIONS LLC,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3802,10509,6680404,Ron Villanueva,VA,HOUSE,21,SELF SOLUTIONS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3803,10510,6680404,Ron Villanueva,VA,HOUSE,21,"STATASCOR, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931683-VA-VILLANUEVA-RON-A,Not in Open States,
3804,10365,6680414,Thomas Greason,VA,HOUSE,32,"QTS, INC.",COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931381-VA-GREASON-THOMAS-A-TAG,Not in Open States,
3805,5486,6680467,Jeffrey Guice,MS,HOUSE,114,BAY SOUTH PROPERTY MANAGEMENT,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928262-MS-GUICE-JEFFREY-S-JEFF,Republican,
3806,5487,6680467,Jeffrey Guice,MS,HOUSE,114,CENTURY 21 BAY SOUTH,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928262-MS-GUICE-JEFFREY-S-JEFF,Republican,
3807,5488,6680467,Jeffrey Guice,MS,HOUSE,114,EL ARK GENERAL CONTRACTING INC.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3928262-MS-GUICE-JEFFREY-S-JEFF,Republican,
3808,5489,6680467,Jeffrey Guice,MS,HOUSE,114,TRI COAST LOGGING INC. DBA JAY VOLLMUTH ROOFING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3928262-MS-GUICE-JEFFREY-S-JEFF,Republican,
3809,2654,6681025,Kyle Mccarter,IL,SENATE,54,"CUSTOM COATING INNOVATIONS, INCE.",CHEMICAL & RELATED MANUFACTURING,https://apps.publicintegrity.org/disclosure/documents/3925863-IL-MCCARTER-KYLE,Not in Open States,
3810,2655,6681025,Kyle Mccarter,IL,SENATE,54,"CUSTOM PRODUCT INNOVATIONS, INC.",MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3925863-IL-MCCARTER-KYLE,Not in Open States,
3811,9462,6681060,Scott Munsterman,SD,HOUSE,7,BEST PRACTICES ACADEMY,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930159-SD-MUNSTERMAN-SCOTT,Not in Open States,
3812,9463,6681060,Scott Munsterman,SD,HOUSE,7,CHIROPRACTIC ASSOCIATES OF SOUTH DAKOTA,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3930159-SD-MUNSTERMAN-SCOTT,Not in Open States,
3813,9464,6681060,Scott Munsterman,SD,HOUSE,7,NORTHWESTERN HEALTH SCIENCES UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3930159-SD-MUNSTERMAN-SCOTT,Not in Open States,
3814,984,6681111,Janak Joshi,CO,HOUSE,16,SUMMIT EQUITY INVESTMENTS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053255-CO-JOSHI-JANAK,Not in Open States,
3815,985,6681111,Janak Joshi,CO,HOUSE,16,SUMMIT MANAGEMENT SERVICES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053255-CO-JOSHI-JANAK,Not in Open States,
3816,971,6681166,Chris Holbert,CO,SENATE,30,THE EARN PRINCIPLE,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/4053230-CO-HOLBERT-CHRIS,Republican,
3817,1001,6681173,Polly Lawrence,CO,HOUSE,39,ATLAS AMERICA PUB,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/4053320-CO-LAWRENCE-POLLY,Republican,
3818,1002,6681173,Polly Lawrence,CO,HOUSE,39,LAWRENCE CONSTRUCTION COMPANY,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/4053320-CO-LAWRENCE-POLLY,Republican,
3819,1003,6681173,Polly Lawrence,CO,HOUSE,39,NORTH STAR,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053320-CO-LAWRENCE-POLLY,Republican,
3820,1004,6681173,Polly Lawrence,CO,HOUSE,39,PROPERTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053320-CO-LAWRENCE-POLLY,Republican,
3821,943,6681182,Brian Delgrosso,CO,HOUSE,51,"ANBRANLEY PIZZA, INC.",FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/4053245-CO-DELGROSSO-BRIAN-MARK,Not in Open States,
3822,907,6681194,Jon Becker,CO,HOUSE,65,BECKER 4 LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/4053234-CO-BECKER-JON,Republican,
3823,908,6681194,Jon Becker,CO,HOUSE,65,VIAERO WIRELESS,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/4053234-CO-BECKER-JON,Republican,
3824,963,6681198,Kevin Grantham,CO,SENATE,2,COMMUNITY BAPTIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/4053248-CO-GRANTHAM-KEVIN-J,Not in Open States,
3825,964,6681198,Kevin Grantham,CO,SENATE,2,GRANTHAM APPRAISAL SERVICES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053248-CO-GRANTHAM-KEVIN-J,Not in Open States,
3826,10078,6681280,David Simpson,TX,HOUSE,7,AVINGER OIL AND GAS LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3930819-TX-SIMPSON-DAVID,Not in Open States,
3827,10079,6681280,David Simpson,TX,HOUSE,7,AVINGER TIMBER LLC,FORESTRY & FOREST PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930819-TX-SIMPSON-DAVID,Not in Open States,
3828,10080,6681280,David Simpson,TX,HOUSE,7,"SIMPSON CAPITAL, LLC",FORESTRY & FOREST PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930819-TX-SIMPSON-DAVID,Not in Open States,
3829,10081,6681280,David Simpson,TX,HOUSE,7,SIMPSON PUBLISHING,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3930819-TX-SIMPSON-DAVID,Not in Open States,
3830,10123,6681295,James White,TX,HOUSE,19,GOLDEN PINES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930914-TX-WHITE-JAMES,Republican,
3831,10126,6681345,Paul Workman,TX,HOUSE,47,WORKMAN CONSTRUCTION ADVISORS,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930927-TX-WORKMAN-PAUL-DANIEL,Republican,
3832,10075,6681381,D J Sheffield,TX,HOUSE,59,DISCOVERY PRACTICE PHYSICIAN,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3930811-TX-SHEFFIELD-J-D,Not in Open States,
3833,10038,6681457,Walter Iv Price,TX,HOUSE,87,AMARILLO NATIONAL BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930739-TX-PRICE-IV-WALTER-FOUR,Not in Open States,
3834,10039,6681457,Walter Iv Price,TX,HOUSE,87,SAN JUAN BASIN ROYALTY TRUST,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930739-TX-PRICE-IV-WALTER-FOUR,Not in Open States,
3835,10040,6681457,Walter Iv Price,TX,HOUSE,87,"SIBLING INSIDERS, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930739-TX-PRICE-IV-WALTER-FOUR,Not in Open States,
3836,10041,6681457,Walter Iv Price,TX,HOUSE,87,SPROUSE SHRADER SMITH PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930739-TX-PRICE-IV-WALTER-FOUR,Not in Open States,
3837,9842,6681476,Giovanni Capriglione,TX,HOUSE,98,"PACESETTER, CDE INC.",SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3930845-TX-CAPRIGLIONE-GIOVANNI,Not in Open States,
